Link,Newspaper,Photo YN,Front page YN,Date,Title,Author,Notes,Word Count,Text
http://cdsun.library.cornell.edu/cgi-bin/cornell?a=d&d=CDS19680426.2.34&srpos=93&e=------196-en-20--81-byDA-txt-txIN-Columbia----1968--,The Cornell Daily Sun,N,N,4/26/68,(Around the Country...) Student Unrest Rocks Campuses,None listed,,432,"New York (AP) _æ_ College students angry over a wide variety of grievances, many with racial overtones, have brought tumult to campuses from coast to coast in recent weeks. In a rare display of militancy, some groups occupied college buildings and forced cancellation of classes. In two demonstrations court orders were invoked to restore peace. At Columbia University in New York demonstrators protesting plans to build its gymnasium in a park in a Negro neighborhood ransacked and took over the office of the school president and held a dean and two aides captive for more than 24 hours. The Columbia siege continued yesterday with a classroom sit-in which kept one-fourth of the 10,000 day students from their studies. Meanwhile, 15 students who said they were members of the Students Organization for Black Unity took over the office of the provost of Long Island University_æ_s Brooklyn campus. Another 50 sat on the floor outside the locked door. The Brooklyn campus has about 7,000 students. A spokesman for the Brooklyn Congress of Racial Equality said the students wanted more scholarships for Negroes, more Negroes on the faculty, courses on Negro history and culture and a pay raise for janitors and other non-academic staff members. A sit-in by 300 Negro students behind the chained doors of the administration building at Boston University ended Wednesday with a promise by the school president to increase the number of black students and offer a course in Afro-American history. This week_æ_s incidents climaxed weeks of campus unrest across the country, involving everything from a rebellion against school rules to da demand for a student voice in the selection of faculty members. IN most cases the activists were a small fraction of the student body. At Columbia, for instance, only a few hundred of the 27,000 students were involved in the demonstrations. Many of the others were openly hostile to it. At Olympic Community College in Bremerton, Wash, a score of students invaded the president_æ_s office Wednesday vowing to stay until the disciplinary expulsion of the student body_æ_s president-elect was rescinded. The president-elect, Forrest Adkins, 26, was told to leave after being accused of shouting obscenities at the faculty director of student affairs. Some 550 students and 40 faculty members took over the administration building at Colgate University, Hamilton, N.Y., April 10 and held it for five days in a protest against alleged racial discrimination by fraternities. Colgate_æ_s enrollment is 1,690. The sit-in ended when the university revolked the charter of Phi Delta Theta, one of the main targets of the demonstration, and promised to review admission procedures of other fraternities."
http://cdsun.library.cornell.edu/cgi-bin/cornell?a=d&d=CDS19680426.2.23&srpos=92&e=------196-en-20--81-byDA-txt-txIN-Columbia----1968--,The Cornell Daily Sun,N,N,4/26/68,Quote of the Day,None listed,Quote of the Day,37,"Quote of the Day _æ_I personally have no intention of seeing 2,500 students at Columbia College let down because of the actions of 200._æ Columbia_æ_s Acting Dean Henry S. Coleman, commenting yesterday on the student protest there."
http://cdsun.library.cornell.edu/cgi-bin/cornell?a=d&d=CDS19680429.2.7&srpos=96&e=------196-en-20--81-byDA-txt-txIN-Columbia----1968--,The Cornell Daily Sun,N,Y,4/29/68,Profs Veto Amnesties,None listed,,96,"New York (AP) _æ_ College students angry over a wide variety of grievances, many with racial overtones, have brought tumult to campuses from coast to coast in recent weeks. In a rare display of militancy, some groups occupied college buildings and forced cancellation of classes. In two demonstrations court orders were invoked to restore peace. At Columbia University in New York demonstrators protesting plans to build its gymnasium in a park in a Negro neighborhood ransacked and took over the office of the school president and held a dean and two aides captive for more than 24 hours. The Columbia siege continued yesterday with a classroom sit-in which kept one-fourth of the 10,000 day students from their studies. Meanwhile, 15 students who said they were members of the Students Organization for Black Unity took over the office of the provost of Long Island University_æ_s Brooklyn campus. Another 50 sat on the floor outside the locked door. The Brooklyn campus has about 7,000 students. A spokesman for the Brooklyn Congress of Racial Equality said the students wanted more scholarships for Negroes, more Negroes on the faculty, courses on Negro history and culture and a pay raise for janitors and other non-academic staff members. A sit-in by 300 Negro students behind the chained doors of the administration building at Boston University ended Wednesday with a promise by the school president to increase the number of black students and offer a course in Afro-American history. This week_æ_s incidents climaxed weeks of campus unrest across the country, involving everything from a rebellion against school rules to da demand for a student voice in the selection of faculty members. IN most cases the activists were a small fraction of the student body. At Columbia, for instance, only a few hundred of the 27,000 students were involved in the demonstrations. Many of the others were openly hostile to it. At Olympic Community College in Bremerton, Wash, a score of students invaded the president_æ_s office Wednesday vowing to stay until the disciplinary expulsion of the student body_æ_s president-elect was rescinded. The president-elect, Forrest Adkins, 26, was told to leave after being accused of shouting obscenities at the faculty director of student affairs. Some 550 students and 40 faculty members took over the administration building at Colgate University, Hamilton, N.Y., April 10 and held it for five days in a protest against alleged racial discrimination by fraternities. Colgate_æ_s enrollment is 1,690. The sit-in ended when the university revolked the charter of Phi Delta Theta, one of the main targets of the demonstration, and promised to review admission procedures of other fraternities."
http://cdsun.library.cornell.edu/cgi-bin/cornell?a=d&d=CDS19680429.2.19&srpos=97&e=------196-en-20--81-byDA-txt-txIN-Columbia----1968--,The Cornell Daily Sun,N,N,4/29/68,O Columbia,None listed,,368,"Early last week, the issue at Columbia was whether a gymnasium should be built in a Harlem park abutting the university and whether the Ivy League school should retain its participation in a government research project. But by yesterday the central issue had become whether the several hundred demonstrators should receive amnesty. IN between the change in issues there occurred a massive sit-in. The student-demonstrators achieved a major victory through their once-unorthodox tactics. They succeeded in halting temporarily the gym_æ_s construction at Morningside Park. But, unwilling to accept their victory, the demonstrators have pledged to sit in until they are granted disciplinary amnesty. Thus another significant issue is involved here. Columbia remains in the Stone Ages in its undergraduate disciplinary procedure. Disciplinary cases are adjudicated by the faculty without student participation. But the interplay of objectives only served to muddle several valid grievances. Now that the Lions have firmly entrenched themselves both on campus and on the front page of The New York Times, they_æ_re convinced they can blackmail the university into anything. Their tactics, meanwhile, illustrate their ends-justify-any-and-all-means theory. For the better part of a week, they_æ_ve shut down a major university. They have brought in outsiders who just love the idea of sitting in_æregardless of the cause. And they have reportedly pillaged much of their conquered territory_æeven to the point of smoking President Grayson Kirk_æ_s cigars (without a Strickman filter, no doubt). But the worst is yet to come. Although it didn_æ_t begin at Columbia, the idea of a lock-in or sit-in has been glamorized and has spread to other major campuses. Campus activists have become so convinced of their own self-righteousness that they_æ_ve taken it unto themselves to force their arguments down the throats of others. The danger of such violent demonstrations becomes stronger. As the demonstrators get carried away with their apparent success, they change the focus from the issue involved to the means employed. They also show that while they are willing to engage in civil disobedience, they_æ_re not willing to pay the expected price. Therefore, the demonstrators_æ_ objectives, while honorable, are tainted by their tactics. They may have won a temporary victory, but is such a victory really worth it?"
http://cdsun.library.cornell.edu/cgi-bin/cornell?a=d&d=CDS19680430.2.3&e=------196-en-20--81-byDA-txt-txIN-Columbia----1968--,The Cornell Daily Sun,Y,Y,4/30/68,Columbia Demonstrators Fight To Send Food to Sit-in Force,None listed,,392,"New York (AP) _æ_ Columbia University demonstrators, with Negroes in their vanguard, fought in their vanguard, fought their way through a fist-swinging student blockade yesterday to bring food to a sit-in force occupying President Grayson Kirk_æ_s office. Later, the blockade runners were pushed back after tossing food to the sit-ins. A group of about 80 Negro and white students, sympathetic to their self-imprisoned fellow-demonstrators, chanted _æ_Black Power_æ and _æ_Food Power_æ before rushing a superior force of 200 blockaders opposed to the demonstrations. There were no reports of injuries in the brief punching and kicking match on the Low Memorial Library lawn outside Kirk_æ_s second floor office. It was the first clash of any magnitude between opposing groups of Columbia students during a week-long militant uprising that has disrupted the Ivy League campus. Sit-ins by 500 to 600 demonstrators protesting a university building expansion program have brought a halt to educational activities for most of Columbia_æ_s 27,500-member student body. The university classrooms were deserted again yesterday as the sit-ins refused to budge from five buildings they have occupied unless granted amnesty. Possibility of a break in the deadlock came when Kirk said he was willing to accept a student-faculty-administrative committee of 12 to act as a court of appeals for any punishment meted out to the demonstrators. Such a committee had been recommended by a faculty group. Meanwhile, a sixth building, Uris Hall, was seized by 300 nondemonstrating students, who said they wanted to keep it out of the hands of rebels who might shut it down. Over the weekend, about 200 nondemonstrating students launched their blockade of the Low Library in an effort to starve out 100 or so rebels in Kirk_æ_s office. Paul Vilardi, a pre-medical student and former football player, said his blockade group was in sympathy with the sit-in_æ_s aims but not with the tactics. The blockade thwarted initial efforts to replenish the food supplies of the sit-ins in Kirk_æ_s office. Also barred from entering was an unidentified woman who said she was a doctor and who tried to bring a shopping bag full of medical supplies into the library. The blockaders spent the night bivouacked on the lawn outside the library in rather chilly spring temperatures. The students also demanded an end to Columbia_æ_s participation in a defense-oriented government research project, which they linked with the war in Vietnam."
http://cdsun.library.cornell.edu/cgi-bin/cornell?a=d&d=CDS19680430.2.18&srpos=101&e=------196-en-20--101-byDA-txt-txIN-Columbia----1968--,The Cornell Daily Sun,N,N,4/30/68,Columbia Under Siege,Peter Agree,,677,"Before administrators get heart-failure, or student radicals get too optimist, let us put the siege of Columbia University in proper perspective. First of all, the students_æ_ demands are as follows: 1. General amnesty for protesters. 2. Cancellation of the Morningside Heights Gym project. 3. Severance of University ties with the Institute for Defense Analysis. 4. Amnesty for six students who sat in protest against IDA earlier this month. 5. A bipartite (faculty-student) judiciary system, and 6. An end to the ban on indoor demonstration at Columbia. The first three demands are considered inviolate; that is, the students will not end their siege unless these demands are met. The inference (not an explicit admission) is that the last three demands are at least negotiable. However, a group of faculty members in contact with the students has urged them to consider foregoing amnesty in favor of _æ_token punishment._æ The most significant aspect of the Columbia siege is that the issues under protest are clear-cut. The University leased the Morningside Heights site from the City for three thousand dollars a year (Jimmy Breslin in the New York Post intimates that an individual who might undertake a similar lease would be _æ_liable to receive five indictments_æ). There has been almost universal condemnation of the University for its Morningside Heights project in the past, and the University has chosen to ignore all such criticism. The demand for amnesty is really what holds up the works at this point. This is not a case of civil disobedience; the student at Columbia are in revolt against the University Administration, and there_æ_s difference. Civil disobedience is undertaken with the premise that in a democratic society, martyrdom will raise burning issues in a manner that will force the society to take note and to reconsider its stance vis a vis those issues. Under these circumstances, the civilly disobedient must fully expect punishment for his act. The students at Columbia contend that no such democracy exists within the confines of their university. There is no judicial system at Columbia to speak of, and the University, if it is to force the demonstrators out, must have them arrested for criminal trespass. Here it is important to note that the Columbia faculty has strongly urged against such arrests, and in fact has ringed the buildings in which the students sit to prevent arrests. Thus the question of ending the siege boils down to the administrators_æ_ recalcitrance versus the demonstrators_æ__æ_; and if the issues are as clear-cut as this writer believes, then who should give in? Where there is not possibility for the redress of the students_æ_ grievances _æ_ except through the means they present employ _æ_ why souldn_æ_t there be amnesty once the students_æ__æ_ other demands are met? The Sun editors admit to the justice and the merit of the students_æ_ cause _æ_ and as far as the means to attain the desire ends go, it is important to see that at this point, any undesirable consequences they entail fall directly on the University, and not upon the aggrieved community (Morningside Heights and West Harlem) in whose name and cause the demonstrators act. It is easy to see that the community cares more about Columbia_æ_s incursions and transgressions _æ_ in the form of Columbia_æ_s extensive role as slumlord and realty investor _æ_ than it does about Columbia_æ_s educational endeavors. And who is to say that the community is wrongly aggrieved? _æ_ Columbia University, whose educational endeavors come directly at the expense of the community? Certainly it is unfortunate that Columbia may be gravely harmed in the process (and this writer is not trying to be glib) but can the community be blamed for wanting to rid itself of an agent of its own degradation? But the Columbia siege is unique. To be sure, it is a radical_æ_s dream, and imitative ventures will no doubt ensue. But these ventures too will demand judgment on their individual merits. Perhaps the Columbia experience will leave other administrations forewarned, and perhaps the conditions that provoked the Columbia siege can be eradicated before the next siege is necessary. We_æ_ll see."
http://cdsun.library.cornell.edu/cgi-bin/cornell?a=d&d=CDS19680430.2.22&srpos=102&e=------196-en-20--101-byDA-txt-txIN-Columbia----1968--,The Cornell Daily Sun,N,N,4/30/68,Columbia & the Press,David Radin,,731,"While scorn and criticism continue to descend upon the bastard revolutionaries seizing Columbia University, the retired analyst might find himself shocked at the misuse of logic by the now-reigning critics in The Cornell Daily Sun and The New York Times. The former journal finds rationality succumbing to puns like _æ_Poison Ivy_æ (Friday, April 26), while the latter has difficulty deciding whether the Columbia protest signifies the end of the democratic processes in the United States. Both display a remarkable shallowness by the implications they are willing, but should not be able to draw. Their analogies, and hence their analyses, demonstrate a blatant disregard for the salient distinctions between the structure of a university and American society. IN the process, the key legitimating factor for a university protest and the major argument against a social protest is lost. For anyone to discuss how this protest is an invitation to general lawlessness and anarchy would be a great feat. Students must continue to work through channels, must respect law and order, and must, therefore, abandon their protest, would argue these analysts. But what is the correct procedure when the channels close? Can students elect a new university president? Can students grant power to their student government? Can students try their peers without being overruled (or for that matter, even consider cases at Columbia)? It would be a stern political observer who would say submission is the answer at all times. Or it could be Grayson Kirk. Democracy? There is little other than desire to study and fear of reprisal to discourage a student protest. But although these are formidable factors, they are in no way legitimating factors for administrative prerogative. Back in society, one can vote, one can try to get elected, on can engage in some protest because the government is rendered institutionally responsive to its citizens. While C. Wright Mills can point to certain hostile factors, the generally democratic nature of the whole system can be disputed only with great difficulty. At a university it is all quite simple: administrations are not really legitimate sources of power. Those who seek analogies could better look to labor-management relations as the corresponding relationship. But very few people there would be willing to tell a union that if the appropriate channels of communication broke down, a strike should e avoided because it would lead to anarchy. Labor and management are enemies, hence power, moderated by rationality, determines how settlements are reached. Administrators, as of late, have attempted to foster the bogus concept of a _æ_university community_æ upon student bodies in an attempt to pacify the malcontents. As proof, they point to token concessions, but everybody knows that when the pressures build, you-know-who takes over. Certainly students know that they cannot exercise the strength that unions can, nevertheless in the abstract sense, they have a similar source of power. Might and Right This is not to say that might makes right, but it is to say that might doesn_æ_t necessarily make wrong. Those who choose to castigate the Columbia student for introducing anarchy, should realize that anarchy is occasionally preferable to despotism. One question is whether the students_æ_ demands were correct. Most would say they were. The implication is that the administration was incorrect. Second is whether the students gained or lost by their means. This is still moot. They have disrupted classes (bad), but they have achieved most demands (good) and the relative weight of these actions should be focused upon. Finally, the question is whether they have any business asking for amnesties. They think they do because it is a power confrontation, and they should exert as much power as they can. To condemn them implies a misunderstanding of power confrontations: there is very little right or wrong except as defined by what society-at-large specifically permits or forbids. Until administrations accept a more meaningful student role in governing their organization, their power will remain largely unlegitimated in the eyes of student activists. Goals It is at the present stage, however, that this writer feels the demonstrators_æ_ position has little justification. They have received concessions on almost all their demands and yet continue to disrupt the university go gain amnesty. This end is wrong, as the goal should be trial for their action by peers, and not amnesty. But people have unfortunately tended to make an artificially black-and-white issue out of a grey one."
http://cdsun.library.cornell.edu/cgi-bin/cornell?a=d&d=CDS19680501.2.4&srpos=105&e=------196-en-20--101-byDA-txt-txIN-Columbia----1968--,The Cornell Daily Sun,Y,Y,5/1/68,NYC Police Storm Columbia's Buildings,None listed,,354,"Special to The Cornell Daily Sun New York _æ_ New York City police stormed five occupied Columbia University buildings early yesterday morning, ending a week-long student sit-in which had paralyzed the campus. The campus, which was closed yesterday to all but university employees and dormitory residents, will open today for _æ_relevant discussion._æ No classes are scheduled. IN the club swinging, fist fighting, pushing and kneeing that marked the violent subjugation of the Columbia demonstrators, 100 youths and 15 policemen were reported injured, none seriously. There were 628 arrests on changes of trespass, the Associated Press reported. A group of elected student leaders called last night for continuation of a student strike until further notice and for the resignations of President Grayson Kirk and Vice President David B. Truman, in a broadcast over the Columbia student radio station WKCR. President Kirk, who called in the police to smash the demonstration, said he had no intention of resigning. The Columbia faculty issued a statement announcing that today would be set aside for relevant discussion,_æ that a tri-partite committee would be set up to discuss disciplinary matters, and that a steering committee of nine professors would work toward bringing the university back to normal, a member of the Columbia Spectator reported. New York Times reporter Bob Thomas said after the morning police action he had been severely beaten by police, and added: _æ_I observed some really savage beatings given to students._æ Rabbi A. Bruce Goldman was hospitalized in St. Lukes Hospital after being beaten, WKCR reported. About 3:05 a.m. yesterday police assembled in front of Hamilton Hall and said if the students occupying it came out peacefully there would be no arrests. When there was no response, they entered the building through tunnels which connect the buildings. They herded students out of Hamilton and Low Library without resistance, according to a WKCR spokesman. Police used force in clearing Fayerweather Hall and Avery Hall. _æ_Night sticks were used freely,_æ WKCR reported. Students were driven back to Ferris Booth Hall, two blocks away, and a number of students were beaten outside. Many students were in shock, the radio station reported."
http://cdsun.library.cornell.edu/cgi-bin/cornell?a=d&d=CDS19680501.2.15&srpos=106&e=------196-en-20--101-byDA-txt-txIN-Columbia----1968--,The Cornell Daily Sun,N,N,5/1/68,Columbia & Mr. Sindler,None listed,,523,"Students at Columbia have been demonstrating against _æ_ among other things _æ_ the school_æ_s archaic judicial system. Disciplinary power is vested entirely in the university president, which effectively means that one of his assistants hears and rules on all cases. There is no faculty or student participation I the Columbia disciplinary force. When many students felt they had exhausted all legitimate channels of redress, a massive lock-in ensued. While the propriety of students_æ_ tactics is questionable, two points remain clear. First, their grievance against the university judicial system is valid. Second, the tactics endanger the stability and the very existence of the university. We have been far more fortunate at Cornell. Students have objected to the adjudicatory system and the University has listened. Students argued for participation in their own system of punishments and the university agreed and formed the Undergraduate Judiciary Board. Last year, students argued that the UJB, while a major step in the proper direction, was basically a showy fa_ade. The UJB _æ_decided_æ; the faculty committee either accepted or overruled. The real power _æ_ and the only power _æ_ lay with the faculty. Thus, again the University listened. The Sindler Commission was formed last year partly to re-examine the Cornell judicial structure. Its report was finalized in September and dialogue has since taken place. Such channels are _æ_ unlike at Columbia _æ_ open here and students have been able to work with the rest of the academic community in achieve a viable, progressive, and a mutually-acceptable proposal. This proposal _æ_ a modified form of the structure originally outlined by the Sindler Commission _æ_ is one of the two plans that goes before the faculty this afternoon. Hopefully, it will be the plan that the faculty accepts. The modified Sindler proposal, as approved by the Faculty Committee on Student Affairs, calls for an all-student conduct board and a joint student-faculty appellate board. Except for suspension or expulsion, the latter would review cases only upon appeal by the defendant. The basic difference between the two proposals is the structure of the conduct board, the board with original jurisdiction. We feel that the Sindler proposal of an all-student board _æ_ rather than a joint student-faculty group _æ_ is far more justifiable. Those who oppose the Sindler proposal cite the _æ_community_æ nature of Cornell and how students should be judged by the _æ_community._æ What they fail to appreciate is that were we to accept the _æ_community_æ argument, neither students nor faculty would be judged by their peers. Faculty do not want to be disciplined by students and students do not want to be punished by faculty. Thus our _æ_community_æ is not quite that. Students, as do faculty, feel justified in demanding that they be tried by their peers. IN any case, the joint appellate group would safeguard against unfair verdicts by the conduct board. Moreover, the trend at Cornell _æ_ and in a much more rational and calm manner than at Columbia _æ_ is toward greater student involvement in student matters. The trend at Cornell _æ_ unlike at Columbia _æ_ has been progressive. A decision by the faculty this afternoon to enact the Sindler Proposals would demonstrate their respect for students and for the results of rational dialogue."
https://dparchives.library.upenn.edu/cgi-bin/pennsylvania?a=d&d=tdp19680426-01.2.12&srpos=131&e=------196-en-20--121-byDA-txt-txIN-columbia----1968--,The Daily Pennsylvanian,N,N,4/26/68,Columbia revolt,None listed,,471,"The link between violence and change has been established throughout this country during the past decade. The civil rights movement of the early 1960_æ_s bogged down and was frustrated by the uncaring attitudes of White America. The United States became involved in a war in Vietnam which has touched the consciences of millions of people. Violence and civil disobedience have replaced docility and reason. Idealistic students have seen their ideals shattered by jarring reality. Blacks are angry; they fight against a repressive society by burning and destroying it. Hundreds of thousands of people have become alienated from the traditional processes of change. Students have learned from the civil rights and anti-war movements. Today_æ_s students are not the passive students of a decade ago. They see what is wrong in their society and in their universities. They will no longer question but accept; they will demand and fight. That is the meaning of demonstrations at Columbia now and at Berkeley before. University administrations which ignore student demands will be overrun; buildings will be seized. The whole concept of a university will be rethought and changed if necessary, violently if necessary. The Columbia demonstration was touched off by that University_æ_s decision to build a gymnasium where houses once stood. The University forced residents out-oftheir homes to build a recreational facility which these black people will be able to use if they literally enter through a back entrance. Other issues quickly flared. Columbia, like Pennsylvania, has accepted classified research projects from the Government. Students in New York demand that their University discontinue these projects or face seizure or worse. The Columbia University administration has been indifferent to student demands. They haven_æ_t cared enough for their students because their interests are different from student interests. An administration is an elite which often develops its own priorities. The situation at the University is similar to the one at Columbia. Administrators at Pennsylvania are too often indifferent and have their own interests and excuses. The student body here is not as militant as the one at Columbia; yet the situation exists and the time will come. University administrators here have been scared of Berkeley_æthe action has come closer to home. It is time for real communication about the University_æ_s philosophy on education, housing, the community in West Philadelphia. Or it will soon be too late. The frustration of many segments of the American population is manifesting itself in active attempts to overturn the system which causes that frustration. Further oppression and repression will only hasten the time when chaos rules a country which was founded on democratic principles!""' Perhaps we must return to democracy, return to our problems and commit ourselves to curing them. Violence and alienation are the results of indifference; we must learn from Columbia, from Memphis, from Vietnam. _æ¢ The message should be clear."
https://dparchives.library.upenn.edu/cgi-bin/pennsylvania?a=d&d=tdp19680426-01.2.5&srpos=130&e=------196-en-20--121-byDA-txt-txIN-columbia----1968--,The Daily Pennsylvanian,N,Y,4/26/68,Students barricade buildings in demonstration at Columbia,Mark Lieberman,,865,"Special to The Daily Pennsylvanian NEW YORK CITY-Ninety out of 125 members of the Columbia faculty senate have declared their intention to strike if protesting students who have seized campus buildings will agree to evacuate the buildings. Four buildings were still being held by two student groups at Columbia University late Thursday as the protest continued against Columbia's affiliation with the Institute for Defense Analyses (IDA) and the construction of a new gymnasium at Morningside Park. Students seized Low Memorial Library, which houses the offices of Columbia President Grayson Kirk, on Wednesday and have occupied Hamilton Hall, another administration building, since Tuesday, Late Wednesday night Avery and Fayerweather Halls were also taken. The two groups connected with the demonstration are the Student Afro-American Society (SAS) and the Students for Democracy (SDS). The primary demand of SAS is for the Immediate halt to the construction of the gym in neighboring Harlem, SDS seeks the breaking of ties with IDA. The faculty petition states as follows; We, the undersigned members of the Columbia University Faculty and teaching staff make the following proposal to resolve the present crisis. 1, We request the Trustees to implement the immediate cessation of excavation on the gymnasium site, by telephone vote if necessary, 2, We request the Administration to delegate all disciplinary power on matters related to the present crisis to the tripartite committee, consisting of students, faculty, and administration. 3, We request the students to evacuate all buildings now, and we pledge our faith and influence towards a solution. Should the students be willing to evacuate the buildings we will not meet classes until the crisis is resolved along the above lines. 4, Until the crisis is settled, we will stand before the occupied buildings to prevent forceable entry by police or others. Both SIDS and SAS are asking guaranteed amnesty for students who have barricaded themselves in the school building. SDS spokesmen have refused to negotiate any of their other five demands until the amnesty is assured. The SDS demands are: ...amnesty for the students involved in the demonstration. ...an end to the gymnasium construction. ...an end to the ties with IDA, ...dropping of disciplinary probation charges against six students involved in prior IDA demonstrations. ...open hearing by a tripartite committee on all future disciplinary action. ~.University influence to have charges dropped against those arrested by the city in gym demonstration. Columbia_æ_s faculty passed a measure Wednesday calling on the school to halt the gym construction, but suggested that the connections with IDA be maintained, that amnesty not be granted, and that the students involved in the demonstration be tried by a student-faculty-administration committee. The faculty further suggested that the structure of IDA be revised, Kirk received the faculty recommendations and indicated that he would ask the Columbia Trustees to consider them. The Trustees were attempting to obtain a quorum for a meeting late Thursday. Estimates of the students involved in the demonstration range from 250400. There are 27,500 full and parttime students at Columbia, A cordon of New York City police and Columbia security guards surrounded Low Library late Thursday, About 100 students were in the president's office Wednesday night and were joined Thursday by others who managed to evade the police. In one incident, a student attempted to scale the wall leading to Kirk's second floor office but was tackled by a leaping policeman as his hands barely reached the window ledge. He has been climbing on a window grating. Both the student and the policeman fell to the ground; the student's hands were cut, the policeman was uninjured. Several student groups organized petition both in support of and in opposition to the protesters. SDS arranged a referendum asking students to vote on the six demands. The referendum also asks student opinions on a proposed student strike in favor of the demands and on the tactics used by SDS and SAAS, The occupation of Hamilton Hall was dominated by black students. Late Wednesday students at Hamilton released acting Dean Henry Goldman who had been barricaded in his office for more than 24 hours. Wednesday students at the school of architecture staged a sit-in to protest the closing of Avery Hall, the architecture building, at 6 PJM. The building closing was postponed and eventually students were permitted to remain all night. On April 10 the faculty of the Architecture School sent a letter to Kirk asking him to reconsider the construction of the gym. There was no resistance when students occupied Avery. IDA is composed of 12 member institutions including Columbia, Princeton, MIT, and CalTech. It is governed by a Board of Trustees which includes a representative of each school. The board determines broad policies for IDA and approves research contracts. There are no IDA projects conducted at Columbia at this time but several faculty members serve as consultants to the institute. Most of the work is classified research concerning riot control measures and the development of new weapons for use in Vietnam, Demonstrators remained in the four buildings as night approached and asked sympathizers to provide candles, blankets, and food. Police allowed material supplies to be passed to these demonstrators but attempted to stop students from joining them."
https://dparchives.library.upenn.edu/cgi-bin/pennsylvania?a=d&d=tdp19680429-01.2.17&srpos=134&e=------196-en-20--121-byDA-txt-txIN-columbia----1968--,The Daily Pennsylvanian,N,N,4/29/68,A bit of college fun,Mark Lieberman,,579,"It was more fun than anything else-at the beginning. There was an issue involved, but it started out as fun. First protesting. That_æ_s always a lark. Go up to an administration office and threaten to sleep there unless you get your way. A riot. Lock a dean in his office. Hilarious. Things like that aren_æ_t fun for too long. After a while, locking a dean in his office and refusing to leave a building becomes a drag. There_æ_s always action and excitement, but somehow its never the same as it was in the beginning. At Columbia last week, the fun began on Tuesday. It was serious, and there was an issue involved, an important issue. Columbia was using the expansion tactics reserved for big urban schools_æbranching out into poor neighborhoods under the guise of urban renewal and redevelopment. Columbia_æ_s blacks had every reason to be upset. The school was avoiding a middle class, relatively clean area to the west to go into Harlem and take away two-and-one-half acres of park for a $3O million gymnasium. Whites would still have Riverside Park for their playgrounds, but the blacks could afford to lose part of Morningside Park. After all, wasn_æ_t Columbia going to open a separate entrance for _æ_Community_æ? When the blacks went to the door of acting Dean Henry Coleman_æ_s office Tuesday to protest the construction of the gym, they were prepared to remain in the hallway all night. They brought blankets and all the necessary equipment, and they also brought along whites--liberal whites, members of SDS. After a while they realized that the whites just didn_æ_t belong. It was a black issue, and blacks should fight it. The blacks told the liberal whites to leave, and the SDSers cringed at the thought of being rejected._æ_We_æ_re liberal,_æ they thought. _æ_How can they do this to us?_æ The whites went to find their own building and their own issue, creating two separate furors on the normally staid Ivy League campus. Days of protest involved the capture of five buildings. After two days it became dull and as the days wore on, you began to wonder how the school_æ_s administration could let it continue. Columbia_æ_s Trustees had to handle the situation. Columbia_æ_s Trustees couldn_æ_t get together. Late Thursday afternoon, Grayson Kirk, President of the school, was futilely trying to arrange a meeting, but couldn_æ_t get enough Trustees together to get a quorum. It was almost as if they didn_æ_t care. The students did care and were prepared to stay for a long while. It wasn_æ_t all the students of course. Columbia has its apathy just as other schools do. Only about 1,000 of the 27,500 students were involved in the protest, a protest which easily could have involved the whole school if it had been planned more graciously and conducted with more dignity. But it wasn_æ_t, and Columbia _æby doing the right thing and halting construction of the gym_æappears to have been bullied by a small band of activists. Sometimes, goals can be obscured by the methods used to obtain them, no matter how righteous or good those goals may be. So it was at Columbia. Kirk and his Trustees, if they can ever get together, will have a difficult job in trying to discipline the protesters. The students themselves have suggested away out in asking for amnesty. They have Kirk in a comer and they know it. There_æ_s nothing the President can do, and the fun will continue."
https://dparchives.library.upenn.edu/cgi-bin/pennsylvania?a=d&d=tdp19680429-01.2.19&srpos=135&e=------196-en-20--121-byDA-txt-txIN-columbia----1968--,The Daily Pennsylvanian,N,N,4/29/68,EDITORIAL ERROR,Les Schwartz,Letter to the Editor,214,"Sir: In your editorial Friday on the _æ_Columbia revolt_æ you made a serious factual error when you stated that _æ_The University forced residents out of their homes to build a recreational facility..._æ The Gym is to be built on two acres of Morningside Park; and, not only does no one live there, but hardly anyone ever walks in the park because it is unsafe. What many critics overlook is that the Gym would not only provide recreational facilities for Harlem youth, but it would also help to make the park safer for everyone by converting one-fifteenth of the Park_æ_s total area. In your implied approval of the students seizing buildings, you seem to feel that the end justifies the means, and that a small minority of the student body plus non-student militants have a right to disrupt classes and commit vandalism because they disagree with university policies. Even one who agrees with their objectives cannot in good faith support their tactics if he is a true member of an intellctual community; for in such a community reason--and not force _æis the means of solving problems. Violence invites counter-violence, which solves nothing. It is only through reasoned debate that lasting solutions in an intellectual community will be found. Les Schwartz Med. _æ7l Columbia _æ67"
